time,.data
1969/12/31/19:31:19.575000,VERTEX_SE2 1879.573 4.879253293643577 -2.723305813209782 -1.598461968226061
1969/12/31/19:31:19.585000,VERTEX_SE2 1879.585 4.879120366204226 -2.728106400836138 -1.598444856561673
1969/12/31/19:31:19.599000,VERTEX_SE2 1879.594 4.879020649708544 -2.7317100199908575 -1.5984292375227376
1969/12/31/19:31:19.615000,VERTEX_SE2 1879.606 4.878887812081925 -2.736514459894843 -1.5984202597146577
1969/12/31/19:31:19.618000,VERTEX_SE2 1879.615 4.878788509713244 -2.7401075309745626 -1.5984140413758512
1969/12/31/19:31:19.630000,VERTEX_SE2 1879.624 4.878689129572437 -2.7437037164138207 -1.5984039109386554
1969/12/31/19:31:19.640000,VERTEX_SE2 1879.634 4.878578654347577 -2.747702372937436 -1.598390435838015
1969/12/31/19:31:19.648000,VERTEX_SE2 1879.645 4.878457196142367 -2.7521002286120715 -1.598373966382936
1969/12/31/19:31:19.656000,VERTEX_SE2 1879.654 4.878357980993787 -2.7556955457207852 -1.5983629476431014
1969/12/31/19:31:19.667000,VERTEX_SE2 1879.664 4.878247783181142 -2.7596891542598443 -1.5983430246431831
1969/12/31/19:31:19.677000,VERTEX_SE2 1879.674 4.878137663513888 -2.763685050678549 -1.5983385070739116
1969/12/31/19:31:19.701000,VERTEX_SE2 1879.695 4.877906032330048 -2.7720921718989775 -1.5983358721923153
1969/12/31/19:31:19.704000,VERTEX_SE2 1879.697 4.877883992655197 -2.772892252741124 -1.5983355722857222
1969/12/31/19:31:19.706000,VERTEX_SE2 1879.707 4.877774005539098 -2.776882651432074 -1.598318855496053
1969/12/31/19:31:19.718000,VERTEX_SE2 1879.715 4.877686019600088 -2.780076850956252 -1.5983028114920088
1969/12/31/19:31:19.730000,VERTEX_SE2 1879.725 4.877576271238505 -2.7840646857501965 -1.5982954516446195
1969/12/31/19:31:19.742000,VERTEX_SE2 1879.736 4.8774553136271654 -2.788458815984714 -1.598274437747795
1969/12/31/19:31:19.744000,VERTEX_SE2 1879.742 4.877389402929536 -2.790855753242161 -1.5982615943471128
1969/12/31/19:31:19.776000,VERTEX_SE2 1879.768 4.877104062856605 -2.8012268036447163 -1.5982206695317303
1969/12/31/19:31:19.785000,VERTEX_SE2 1879.781 4.876961709489998 -2.8064141242767824 -1.5982093363819747
1969/12/31/19:31:19.788000,VERTEX_SE2 1879.783 4.876939837033167 -2.8072117506356626 -1.5982072829665883
1969/12/31/19:31:19.792000,VERTEX_SE2 1879.79 4.876863001323772 -2.810013148982705 -1.5981974865770487
1969/12/31/19:31:19.815000,VERTEX_SE2 1879.812 4.876622173586764 -2.8187999014399217 -1.598197457809647
1969/12/31/19:31:19.817000,VERTEX_SE2 1879.816 4.876578327205574 -2.820399622164245 -1.5981966768907765
1969/12/31/19:31:19.817000,VERTEX_SE2 1879.82 4.876534366762871 -2.822003449093674 -1.598194170852648
1969/12/31/19:31:19.824000,VERTEX_SE2 1879.823 4.876501406346146 -2.8232061907240604 -1.5981944687515262
1969/12/31/19:31:19.846000,VERTEX_SE2 1879.843 4.876281335937565 -2.8312304875342096 -1.5981739766850827
1969/12/31/19:31:19.848000,VERTEX_SE2 1879.844 4.876270396509282 -2.831629940771643 -1.5981724651229412
1969/12/31/19:31:19.870000,VERTEX_SE2 1879.868 4.876007543060285 -2.841216569344186 -1.598136713373399
1969/12/31/19:31:19.874000,VERTEX_SE2 1879.871 4.875974713863343 -2.842416795545503 -1.5981314100988435
1969/12/31/19:31:19.879000,VERTEX_SE2 1879.876 4.875920032820764 -2.8444161151638077 -1.5981234842349805
1969/12/31/19:31:19.882000,VERTEX_SE2 1879.883 4.875843543601201 -2.847213709171084 -1.5981163792799684
1969/12/31/19:31:19.896000,VERTEX_SE2 1879.896 4.8757015148568605 -2.8524109388680707 -1.5981154526263412
1969/12/31/19:31:19.904000,VERTEX_SE2 1879.904 4.875614078258268 -2.855609863057787 -1.5981082560624493
1969/12/31/19:31:19.918000,VERTEX_SE2 1879.913 4.8755158509994505 -2.8592046493002647 -1.598102059587569
1969/12/31/19:31:19.928000,VERTEX_SE2 1879.925 4.875384525980441 -2.8640114834247856 -1.598094106034946
1969/12/31/19:31:19.942000,VERTEX_SE2 1879.939 4.875231249246515 -2.869622413400817 -1.5980811499437158
1969/12/31/19:31:19.951000,VERTEX_SE2 1879.947 4.875143893072529 -2.8728230496799694 -1.5980793698386817
1969/12/31/19:31:19.953000,VERTEX_SE2 1879.953 4.87507843820614 -2.8752209781283686 -1.5980727675194906
1969/12/31/19:31:19.969000,VERTEX_SE2 1879.967 4.874925575593909 -2.8808228779219656 -1.5980683404080371
1969/12/31/19:31:19.980000,VERTEX_SE2 1879.976 4.874827459060381 -2.8844177015124335 -1.5980532903154627
1969/12/31/19:31:19.985000,VERTEX_SE2 1879.983 4.874751040670338 -2.887219850560268 -1.598045660699879
1969/12/31/19:31:19.998000,VERTEX_SE2 1879.994 4.874630813167626 -2.891628228823481 -1.5980292517732668
1969/12/31/19:31:20.011000,VERTEX_SE2 1880.007 4.874488849478834 -2.8968373593938956 -1.5980160641442889
1969/12/31/19:31:20.017000,VERTEX_SE2 1880.015 4.874401570115032 -2.9000414986831977 -1.5980029696444313
1969/12/31/19:31:20.030000,VERTEX_SE2 1880.026 4.874282001526581 -2.9044334456370335 -1.597991829020766
1969/12/31/19:31:20.050000,VERTEX_SE2 1880.044 4.8740857200716246 -2.9116420056956804 -1.597965116790343
1969/12/31/19:31:20.053000,VERTEX_SE2 1880.051 4.874009701141538 -2.9144389300545486 -1.597961123531329
1969/12/31/19:31:20.058000,VERTEX_SE2 1880.056 4.873955468675041 -2.916434348627008 -1.5979541178928083
1969/12/31/19:31:20.076000,VERTEX_SE2 1880.073 4.873770556363295 -2.9232373685390365 -1.5979376839497774
1969/12/31/19:31:20.076000,VERTEX_SE2 1880.073 4.873770556363295 -2.9232373685390365 -1.5979376839497774
1969/12/31/19:31:20.088000,VERTEX_SE2 1880.086 4.873629102925837 -2.928444380285274 -1.5979197676628998
1969/12/31/19:31:20.098000,VERTEX_SE2 1880.094 4.87354227374948 -2.931644423979958 -1.5979161174647205
1969/12/31/19:31:20.107000,VERTEX_SE2 1880.105 4.87342286889576 -2.9360451089702884 -1.597909321147371
1969/12/31/19:31:20.115000,VERTEX_SE2 1880.112 4.87334689472045 -2.9388461287412544 -1.597905208735649
1969/12/31/19:31:20.131000,VERTEX_SE2 1880.127 4.8731839535414245 -2.944846370268179 -1.5978649929078037
1969/12/31/19:31:20.148000,VERTEX_SE2 1880.144 4.872999897480862 -2.9516421510504203 -1.5978564058939826
1969/12/31/19:31:20.153000,VERTEX_SE2 1880.148 4.872956578232584 -2.9532422824861686 -1.597850789682608
1969/12/31/19:31:20.159000,VERTEX_SE2 1880.156 4.87286973053974 -2.9564503035846013 -1.5978398179180031
1969/12/31/19:31:20.169000,VERTEX_SE2 1880.166 4.87276151467903 -2.960449467332784 -1.5978302883594464
1969/12/31/19:31:20.175000,VERTEX_SE2 1880.174 4.872675060189397 -2.9636447903337295 -1.597814276479032
1969/12/31/19:31:20.189000,VERTEX_SE2 1880.186 4.872545575944624 -2.968436530403721 -1.5978164156607546
1969/12/31/19:31:20.197000,VERTEX_SE2 1880.194 4.872458980617499 -2.971639305331352 -1.5978054964073956
1969/12/31/19:31:20.209000,VERTEX_SE2 1880.208 4.8723077338196665 -2.9772339765202336 -1.5977871673412072
1969/12/31/19:31:20.224000,VERTEX_SE2 1880.221 4.872167078882725 -2.9824388411435256 -1.5977608378323458
1969/12/31/19:31:20.230000,VERTEX_SE2 1880.228 4.872091657768224 -2.9852344695240025 -1.5977536579177682
1969/12/31/19:31:20.245000,VERTEX_SE2 1880.233 4.872037688994805 -2.9872360880310684 -1.5977549527847756
1969/12/31/19:31:20.250000,VERTEX_SE2 1880.247 4.871886739668488 -2.992831341337291 -1.5977420168409844
1969/12/31/19:31:20.258000,VERTEX_SE2 1880.253 4.8718222478200985 -2.9952238204885013 -1.5977381576745069
1969/12/31/19:31:20.268000,VERTEX_SE2 1880.265 4.871692813837001 -3.0000247244322598 -1.5977261819029094
1969/12/31/19:31:20.280000,VERTEX_SE2 1880.278 4.87155260233612 -3.005227735692811 -1.5977144126333962
1969/12/31/19:31:20.289000,VERTEX_SE2 1880.286 4.871466429275102 -3.008427543699449 -1.5977083088941542
1969/12/31/19:31:20.300000,VERTEX_SE2 1880.296 4.871358847620673 -3.0124237337034363 -1.5977057358983846
1969/12/31/19:31:20.313000,VERTEX_SE2 1880.314 4.871165273605662 -3.0196113460829612 -1.5976900376595524
1969/12/31/19:31:20.313000,VERTEX_SE2 1880.314 4.871165273605662 -3.0196113460829612 -1.5976900376595524
1969/12/31/19:31:20.331000,VERTEX_SE2 1880.323 4.871068520054684 -3.023205992200187 -1.5976742300630642
1969/12/31/19:31:20.341000,VERTEX_SE2 1880.341 4.8708749407685 -3.03040553202186 -1.5976708795542305
1969/12/31/19:31:20.356000,VERTEX_SE2 1880.349 4.87078891210026 -3.0336048120347523 -1.5976619016773423
1969/12/31/19:31:20.359000,VERTEX_SE2 1880.349 4.87078891210026 -3.0336048120347523 -1.5976619016773423
1969/12/31/19:31:20.370000,VERTEX_SE2 1880.364 4.870627846517045 -3.039591862767581 -1.597631639027229
1969/12/31/19:31:20.379000,VERTEX_SE2 1880.375 4.870509598092086 -3.043993480600037 -1.597608647215887
1969/12/31/19:31:20.388000,VERTEX_SE2 1880.384 4.8704129381851455 -3.0475962063908177 -1.597597742766656
1969/12/31/19:31:20.401000,VERTEX_SE2 1880.393 4.870316479771671 -3.0511924190101767 -1.5975833661482388
1969/12/31/19:31:20.409000,VERTEX_SE2 1880.405 4.870187591957431 -3.056000422265407 -1.5975698924237969
1969/12/31/19:31:20.418000,VERTEX_SE2 1880.414 4.8700910763833 -3.0596034046429694 -1.5975621729777758
1969/12/31/19:31:20.429000,VERTEX_SE2 1880.427 4.869952040492635 -3.064793730493336 -1.5975469165932268
1969/12/31/19:31:20.435000,VERTEX_SE2 1880.433 4.8698879371021935 -3.067188457493267 -1.597535338593189
1969/12/31/19:31:20.447000,VERTEX_SE2 1880.443 4.869780886432535 -3.0711915979129545 -1.5975390497369277
1969/12/31/19:31:20.457000,VERTEX_SE2 1880.455 4.869652402354843 -3.0759917470740206 -1.5975214779057514
1969/12/31/19:31:20.468000,VERTEX_SE2 1880.465 4.86954537936954 -3.07999297884717 -1.5975054953205012
1969/12/31/19:31:20.479000,VERTEX_SE2 1880.477 4.869417171868983 -3.0847895790893123 -1.5974921988927053
1969/12/31/19:31:20.490000,VERTEX_SE2 1880.483 4.869353123171295 -3.0871874035639304 -1.5974832507443557
1969/12/31/19:31:20.497000,VERTEX_SE2 1880.493 4.869246284069424 -3.091186507013085 -1.5974607644609748
1969/12/31/19:31:20.516000,VERTEX_SE2 1880.513 4.869032926992291 -3.0991795030019094 -1.5974385347490136
1969/12/31/19:31:20.521000,VERTEX_SE2 1880.519 4.868968850297897 -3.1015836424741656 -1.5974343983429826
1969/12/31/19:31:20.529000,VERTEX_SE2 1880.526 4.868894311834686 -3.1043802935920457 -1.5974260211068199
1969/12/31/19:31:20.540000,VERTEX_SE2 1880.535 4.868798163006654 -3.10798876860591 -1.597416738272213
1969/12/31/19:31:20.551000,VERTEX_SE2 1880.551 4.868627711255453 -3.114387491285153 -1.5974050453242254
1969/12/31/19:31:20.561000,VERTEX_SE2 1880.558 4.8685532632147925 -3.117183122255009 -1.5973899174600703
1969/12/31/19:31:20.576000,VERTEX_SE2 1880.574 4.86838304691663 -3.123578268423327 -1.5973733079969232
1969/12/31/19:31:20.581000,VERTEX_SE2 1880.574 4.86838304691663 -3.123578268423327 -1.5973733079969232
1969/12/31/19:31:20.593000,VERTEX_SE2 1880.591 4.8682016766785905 -3.1303916200740285 -1.5973367478797071
1969/12/31/19:31:20.596000,VERTEX_SE2 1880.596 4.8681484480539 -3.1323959909135546 -1.597327133400943
1969/12/31/19:31:20.605000,VERTEX_SE2 1880.604 4.868063703463925 -3.1355888364741276 -1.597322144112754
1969/12/31/19:31:20.607000,VERTEX_SE2 1880.612 4.867978796528521 -3.138787268728477 -1.5973077717103148
1969/12/31/19:31:20.624000,VERTEX_SE2 1880.626 4.86783022774309 -3.1443865749003277 -1.5972920130182093
1969/12/31/19:31:20.633000,VERTEX_SE2 1880.633 4.867755892204263 -3.147190665275453 -1.5972842265292535
1969/12/31/19:31:20.645000,VERTEX_SE2 1880.646 4.867617904109311 -3.1523975033448677 -1.5972770052743204
1969/12/31/19:31:20.652000,VERTEX_SE2 1880.652 4.8675543843385904 -3.1547947171667228 -1.5972665503909287
1969/12/31/19:31:20.664000,VERTEX_SE2 1880.664 4.867427333472696 -3.1595899661001154 -1.597247815737283
1969/12/31/19:31:20.673000,VERTEX_SE2 1880.672 4.867342617220324 -3.1627913609986003 -1.5972431850529705
1969/12/31/19:31:20.683000,VERTEX_SE2 1880.682 4.867236710052676 -3.1667926898436503 -1.597228222532651
1969/12/31/19:31:20.692000,VERTEX_SE2 1880.692 4.867130810678825 -3.1707974826153213 -1.5972231196069444
1969/12/31/19:31:20.703000,VERTEX_SE2 1880.703 4.867014624322839 -3.17519133505879 -1.597213137731489
1969/12/31/19:31:20.714000,VERTEX_SE2 1880.714 4.866898265053775 -3.1795943411164993 -1.5972088648680978
1969/12/31/19:31:20.723000,VERTEX_SE2 1880.724 4.866792452563535 -3.183597738614124 -1.5971968819908118
1969/12/31/19:31:20.733000,VERTEX_SE2 1880.733 4.866697469442241 -3.187194516343297 -1.597195735970685
1969/12/31/19:31:20.743000,VERTEX_SE2 1880.743 4.866591712034637 -3.1911982660872464 -1.5971866960842467
1969/12/31/19:31:20.752000,VERTEX_SE2 1880.752 4.866496536929159 -3.1948028689355756 -1.5971794284263308
1969/12/31/19:31:20.762000,VERTEX_SE2 1880.763 4.866380286123439 -3.199204973707223 -1.5971606611149864
1969/12/31/19:31:20.772000,VERTEX_SE2 1880.772 4.866285396917482 -3.2028017702521465 -1.5971495249193084
1969/12/31/19:31:20.784000,VERTEX_SE2 1880.782 4.866179702091509 -3.2068096970538273 -1.5971373876753023
1969/12/31/19:31:20.798000,VERTEX_SE2 1880.795 4.866042815802845 -3.212004512667572 -1.5971339871513988
1969/12/31/19:31:20.810000,VERTEX_SE2 1880.807 4.8659164871086915 -3.2167992902165343 -1.5971305975317631
1969/12/31/19:31:20.814000,VERTEX_SE2 1880.814 4.865842741585968 -3.2195984882912443 -1.5971257288767313
1969/12/31/19:31:20.829000,VERTEX_SE2 1880.827 4.865705916070144 -3.224793436436511 -1.5971230316696443
1969/12/31/19:31:20.837000,VERTEX_SE2 1880.835 4.865621655623179 -3.2279921270073326 -1.5971136582359318
1969/12/31/19:31:20.844000,VERTEX_SE2 1880.844 4.8655270079255315 -3.2315866678616603 -1.5971061162406086
1969/12/31/19:31:20.854000,VERTEX_SE2 1880.852 4.865442659736184 -3.2347914179218438 -1.5971022403300925
1969/12/31/19:31:20.863000,VERTEX_SE2 1880.862 4.865337360441351 -3.2387924536129664 -1.5970962182463295
1969/12/31/19:31:20.873000,VERTEX_SE2 1880.873 4.865221712804049 -3.243188701570026 -1.5970961891159643
1969/12/31/19:31:20.883000,VERTEX_SE2 1880.883 4.865116332749545 -3.2471924923292144 -1.5970820562569044
1969/12/31/19:31:20.895000,VERTEX_SE2 1880.892 4.865021614896167 -3.25079260182544 -1.5970641391358416
1969/12/31/19:31:20.902000,VERTEX_SE2 1880.903 4.864906032656897 -3.2551890585898238 -1.5970481443073858
1969/12/31/19:31:20.912000,VERTEX_SE2 1880.912 4.864811483742097 -3.2587884485734 -1.5970379625173525
1969/12/31/19:31:20.926000,VERTEX_SE2 1880.926 4.8646643582069 -3.2643902243620886 -1.5970215462291306
1969/12/31/19:31:20.944000,VERTEX_SE2 1880.944 4.864475394716725 -3.2715849197782902 -1.5969885229669532
1969/12/31/19:31:20.944000,VERTEX_SE2 1880.947 4.864443944110799 -3.272785350399473 -1.5969872746164075
1969/12/31/19:31:20.954000,VERTEX_SE2 1880.952 4.86439146305954 -3.2747881257363582 -1.5969800547963076
1969/12/31/19:31:20.965000,VERTEX_SE2 1880.965 4.864255308950563 -3.2799819964106582 -1.596955403290592
1969/12/31/19:31:20.978000,VERTEX_SE2 1880.978 4.864119571999512 -3.285165908897028 -1.5969361939786222
1969/12/31/19:31:20.991000,VERTEX_SE2 1880.989 4.864004321654254 -3.289570200457907 -1.5969142940407801
1969/12/31/19:31:21.003000,VERTEX_SE2 1880.999 4.863899637310124 -3.2935757106909267 -1.5969031258749122
1969/12/31/19:31:21.009000,VERTEX_SE2 1881.007 4.8638162563452445 -3.2967676384756595 -1.5968934171996723
1969/12/31/19:31:21.012000,VERTEX_SE2 1881.012 4.863764003436621 -3.298769070016038 -1.5968886698491949
1969/12/31/19:31:21.025000,VERTEX_SE2 1881.023 4.86364917815585 -3.303164949701959 -1.5968658359471681
1969/12/31/19:31:21.039000,VERTEX_SE2 1881.034 4.863534161319307 -3.3075735869539638 -1.596852284551723
1969/12/31/19:31:21.060000,VERTEX_SE2 1881.04 4.863471735510346 -3.3099681971005306 -1.5968448460960951
1969/12/31/19:31:21.065000,VERTEX_SE2 1881.061 4.8632526496495 -3.3183631565028406 -1.5968019773285043
1969/12/31/19:31:21.067000,VERTEX_SE2 1881.066 4.863200738800468 -3.3203583645265704 -1.5967957333947416
1969/12/31/19:31:21.077000,VERTEX_SE2 1881.076 4.863096564100694 -3.32436323973857 -1.5967890329025434
1969/12/31/19:31:21.085000,VERTEX_SE2 1881.083 4.863023803931801 -3.3271609375661706 -1.5967804423338163
1969/12/31/19:31:21.093000,VERTEX_SE2 1881.093 4.862919982898482 -3.3311551396637666 -1.596777474938579
1969/12/31/19:31:21.104000,VERTEX_SE2 1881.103 4.86281600333196 -3.33515467938764 -1.5967665947621426
1969/12/31/19:31:21.118000,VERTEX_SE2 1881.116 4.862681019973481 -3.3403489855614814 -1.5967559172649841
1969/12/31/19:31:21.126000,VERTEX_SE2 1881.124 4.8625979053043515 -3.3435494588415247 -1.5967518502275377
1969/12/31/19:31:21.137000,VERTEX_SE2 1881.134 4.862493910319646 -3.3475531498628777 -1.5967384351181506
1969/12/31/19:31:21.144000,VERTEX_SE2 1881.142 4.862410818255725 -3.3507549627353126 -1.5967347992511618
1969/12/31/19:31:21.156000,VERTEX_SE2 1881.156 4.8622650594930965 -3.356369675573691 -1.5967189555449337
1969/12/31/19:31:21.164000,VERTEX_SE2 1881.162 4.862202867865567 -3.358767405551688 -1.5967096874815705
1969/12/31/19:31:21.175000,VERTEX_SE2 1881.174 4.8620785388158 -3.363559712659904 -1.5966854017605971
1969/12/31/19:31:21.183000,VERTEX_SE2 1881.184 4.8619747917895895 -3.367563570435381 -1.596668507505143
1969/12/31/19:31:21.197000,VERTEX_SE2 1881.195 4.861861068059211 -3.3719540282170466 -1.5966440021754917
1969/12/31/19:31:21.207000,VERTEX_SE2 1881.204 4.8617680908225065 -3.3755488988678604 -1.5966335808378436
1969/12/31/19:31:21.214000,VERTEX_SE2 1881.212 4.86168545238128 -3.378744536542072 -1.596616831338452
1969/12/31/19:31:21.228000,VERTEX_SE2 1881.223 4.861571881434968 -3.3831399578755152 -1.5966046173554396
1969/12/31/19:31:21.241000,VERTEX_SE2 1881.237 4.861427128641321 -3.3887432788491934 -1.5965852592285459
1969/12/31/19:31:21.245000,VERTEX_SE2 1881.243 4.861365124350022 -3.391146191849781 -1.5965761144070885
1969/12/31/19:31:21.253000,VERTEX_SE2 1881.253 4.861261983984951 -3.395144720887006 -1.5965670436480346
1969/12/31/19:31:21.263000,VERTEX_SE2 1881.262 4.861169327363222 -3.39873760353437 -1.596554539062909
1969/12/31/19:31:21.276000,VERTEX_SE2 1881.274 4.8610458097982026 -3.4035314993710566 -1.5965528585251505
1969/12/31/19:31:21.285000,VERTEX_SE2 1881.283 4.860952995545406 -3.407132575870962 -1.5965410654786472
1969/12/31/19:31:21.297000,VERTEX_SE2 1881.295 4.860829136990818 -3.4119402329717956 -1.5965287336344491
1969/12/31/19:31:21.308000,VERTEX_SE2 1881.304 4.86073668694635 -3.4155310956753344 -1.596520912201262
1969/12/31/19:31:21.313000,VERTEX_SE2 1881.313 4.860643947496433 -3.4191337940545004 -1.596509517456652
1969/12/31/19:31:21.340000,VERTEX_SE2 1881.338 4.860386683832876 -3.4291310409206552 -1.5964949350638589
1969/12/31/19:31:21.343000,VERTEX_SE2 1881.341 4.860355796449667 -3.4303325522579766 -1.5964920947376595
1969/12/31/19:31:21.344000,VERTEX_SE2 1881.344 4.86032487962394 -3.431535298706285 -1.5964883322696843
1969/12/31/19:31:21.360000,VERTEX_SE2 1881.359 4.860170529202601 -3.437540435849121 -1.5964829322180312
1969/12/31/19:31:21.365000,VERTEX_SE2 1881.364 4.860119190735954 -3.4395382330907247 -1.5964776559164577
1969/12/31/19:31:21.375000,VERTEX_SE2 1881.374 4.860016229983118 -3.4435443422192606 -1.5964637059827265
1969/12/31/19:31:21.383000,VERTEX_SE2 1881.383 4.85992350764257 -3.4471550076643585 -1.5964566028567053
1969/12/31/19:31:21.397000,VERTEX_SE2 1881.395 4.859800397702508 -3.4519463028763036 -1.5964280301527187
1969/12/31/19:31:21.409000,VERTEX_SE2 1881.407 4.859677502662291 -3.4567378090880085 -1.5964168361151139
1969/12/31/19:31:21.431000,VERTEX_SE2 1881.431 4.859431158045255 -3.466340657904859 -1.5963896856627044
1969/12/31/19:31:21.440000,VERTEX_SE2 1881.434 4.859400432345753 -3.467540756870417 -1.5963859983635857
1969/12/31/19:31:21.441000,VERTEX_SE2 1881.434 4.859400432345753 -3.467540756870417 -1.5963859983635857
1969/12/31/19:31:21.453000,VERTEX_SE2 1881.451 4.8592262265275785 -3.4743390331377464 -1.5963562781717078
1969/12/31/19:31:21.464000,VERTEX_SE2 1881.459 4.859144565174091 -3.4775306220887563 -1.5963353851930537
1969/12/31/19:31:21.471000,VERTEX_SE2 1881.466 4.859073091051917 -3.4803274923261442 -1.5963249674831772
1969/12/31/19:31:21.478000,VERTEX_SE2 1881.476 4.858970881118589 -3.484327157116811 -1.5963045438446735
1969/12/31/19:31:21.487000,VERTEX_SE2 1881.484 4.858889298805423 -3.487523450440136 -1.596294263210857
1969/12/31/19:31:21.495000,VERTEX_SE2 1881.494 4.858787296888305 -3.491520896123644 -1.5962809617451679
