time,.data
1969/12/31/19:31:13.636000,EDGE_SE2 1873.634 1873.634 0.00480519135742769 0 -0.00014859573180263553 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.648000,EDGE_SE2 1873.645 1873.645 0.004407444125107749 0 -0.00013320511299039597 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.656000,EDGE_SE2 1873.654 1873.654 0.0035960424671727777 0 -0.00010512381750586964 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.665000,EDGE_SE2 1873.661 1873.661 0.002802642482462427 0 -8.69059877654672e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.680000,EDGE_SE2 1873.674 1873.674 0.005204651043397477 0 -0.00016314070724521458 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.684000,EDGE_SE2 1873.685 1873.685 0.004398690599297569 0 -0.00013345618377811364 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.700000,EDGE_SE2 1873.694 1873.694 0.003600936358687182 0 -0.00010333502164228859 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.706000,EDGE_SE2 1873.704 1873.704 0.003998156009928975 0 -0.00011840405005883495 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.715000,EDGE_SE2 1873.714 1873.714 0.0039983712165133556 0 -0.00010967604889445092 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.724000,EDGE_SE2 1873.723 1873.723 0.0036042430532610727 0 -0.00011452005087581465 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.737000,EDGE_SE2 1873.735 1873.735 0.00479859576505416 0 -0.00014190196963001183 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.744000,EDGE_SE2 1873.742 1873.742 0.0028009541159156283 0 -7.730369593019069e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.763000,EDGE_SE2 1873.76 1873.76 0.007187436889341226 0 -0.00020416512841989957 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.771000,EDGE_SE2 1873.768 1873.768 0.0031910608971148263 0 -8.97742987075043e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.775000,EDGE_SE2 1873.772 1873.772 0.001600362770523221 0 -4.4981977854517054e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.786000,EDGE_SE2 1873.784 1873.784 0.0047837250317178896 0 -0.00012322580392887342 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.798000,EDGE_SE2 1873.792 1873.792 0.0031982716786059817 0 -9.107349074434684e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.812000,EDGE_SE2 1873.81 1873.81 0.007209736336251966 0 -0.00019739340845921377 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.817000,EDGE_SE2 1873.816 1873.816 0.0023912425813069865 0 -6.734438545916739e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.830000,EDGE_SE2 1873.823 1873.823 0.0027984741785657425 0 -7.383744538265932e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.839000,EDGE_SE2 1873.833 1873.833 0.003986070843000601 0 -0.00010855382255347073 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.847000,EDGE_SE2 1873.842 1873.842 0.0036016310362595562 0 -9.177015197943735e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.857000,EDGE_SE2 1873.856 1873.856 0.005616056151407033 0 -0.00012959297504116498 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.878000,EDGE_SE2 1873.864 1873.864 0.0031980898971367606 0 -7.2285978023546e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.890000,EDGE_SE2 1873.88 1873.88 0.006384300008716965 0 -0.00013114303193405836 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.906000,EDGE_SE2 1873.892 1873.892 0.004796441736342815 0 -0.00011995605075363722 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.906000,EDGE_SE2 1873.894 1873.894 0.0008003320439451517 0 -2.0210939915099085e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.908000,EDGE_SE2 1873.907 1873.907 0.0051963458602862075 0 -0.00011753603053725616 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.916000,EDGE_SE2 1873.912 1873.912 0.0020034365843480573 0 -5.0891239685761925e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.923000,EDGE_SE2 1873.923 1873.923 0.004398307248225175 0 -0.00010094018358506081 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.938000,EDGE_SE2 1873.934 1873.934 0.004402899278023659 0 -0.00010580108435489798 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.945000,EDGE_SE2 1873.944 1873.944 0.004004474098082982 0 -9.89663813753019e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.958000,EDGE_SE2 1873.956 1873.956 0.004788616516998942 0 -0.00010467222531410215 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.974000,EDGE_SE2 1873.973 1873.973 0.006801280746804811 0 -0.0001550468543497135 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.982000,EDGE_SE2 1873.979 1873.979 0.002400242066637762 0 -4.955125650111912e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:13.983000,EDGE_SE2 1873.984 1873.984 0.001998898973640821 0 -4.487113944314196e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.008000,EDGE_SE2 1873.997 1873.997 0.005176842913552884 0 -0.00011322308419550732 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.011000,EDGE_SE2 1874.007 1874.007 0.004009823153622095 0 -9.641899728663414e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.017000,EDGE_SE2 1874.017 1874.017 0.003990081899276239 0 -9.023498137017342e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.047000,EDGE_SE2 1874.045 1874.045 0.011208078727623546 0 -0.0002648218749298795 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.050000,EDGE_SE2 1874.046 1874.046 0.00040036348643488043 0 -8.853932436639847e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.053000,EDGE_SE2 1874.046 1874.046 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.058000,EDGE_SE2 1874.058 1874.058 0.00480751579770472 0 -0.00010166065917287343 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.070000,EDGE_SE2 1874.07 1874.07 0.004788026643350192 0 -9.606617235320858e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.074000,EDGE_SE2 1874.074 1874.074 0.0015989925091894183 0 -3.498384851626867e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.095000,EDGE_SE2 1874.092 1874.092 0.007206841870539585 0 -0.0001583955737938614 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.098000,EDGE_SE2 1874.096 1874.096 0.0016027822689953424 0 -3.206570250261852e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.110000,EDGE_SE2 1874.106 1874.106 0.00400103034703372 0 -7.858318317424524e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.129000,EDGE_SE2 1874.126 1874.126 0.007998552837614789 0 -0.00015256918791031447 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.132000,EDGE_SE2 1874.129 1874.129 0.0012012607331377161 0 -2.1024565592064127e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.138000,EDGE_SE2 1874.135 1874.135 0.0024034514863173714 0 -4.214560975701275e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.148000,EDGE_SE2 1874.146 1874.146 0.004404416810582417 0 -7.421825523950066e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.156000,EDGE_SE2 1874.154 1874.154 0.0032028096789355307 0 -6.565521957028904e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.170000,EDGE_SE2 1874.168 1874.168 0.0056038829392450595 0 -0.00010623381487787875 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.175000,EDGE_SE2 1874.176 1874.176 0.0032024605724301786 0 -6.095904367922053e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.181000,EDGE_SE2 1874.181 1874.181 0.0020012412478311926 0 -3.379118039522865e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.194000,EDGE_SE2 1874.194 1874.194 0.005210695382278771 0 -9.768755983107369e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.208000,EDGE_SE2 1874.204 1874.204 0.004000505865686345 0 -7.448162834888835e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.215000,EDGE_SE2 1874.214 1874.214 0.003999458880869121 0 -6.635497710653073e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.228000,EDGE_SE2 1874.226 1874.226 0.004805708251073843 0 -7.36044056101706e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.236000,EDGE_SE2 1874.234 1874.234 0.0031992371008339976 0 -5.276391322274199e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.246000,EDGE_SE2 1874.243 1874.243 0.0035962404345443242 0 -6.08994139991402e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.255000,EDGE_SE2 1874.253 1874.253 0.004001670339976952 0 -7.780133185771065e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.275000,EDGE_SE2 1874.273 1874.273 0.008009841040224005 0 -0.00011999466267515657 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.281000,EDGE_SE2 1874.277 1874.277 0.0015981799947881042 0 -2.672169527916796e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.287000,EDGE_SE2 1874.284 1874.284 0.0027959991908810306 0 -4.839629720925478e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.310000,EDGE_SE2 1874.305 1874.305 0.008410484694436606 0 -0.0001421590061377498 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.319000,EDGE_SE2 1874.311 1874.311 0.0023959214152763477 0 -3.702442566885454e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.323000,EDGE_SE2 1874.324 1874.324 0.005201913542966279 0 -8.14341544511335e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.334000,EDGE_SE2 1874.333 1874.333 0.003605712653187619 0 -5.6057847622437525e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.335000,EDGE_SE2 1874.335 1874.335 0.0007991885750319403 0 -1.2231509133700547e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.343000,EDGE_SE2 1874.341 1874.341 0.002405320098989881 0 -4.3227686491320134e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.360000,EDGE_SE2 1874.358 1874.358 0.006807496711818643 0 -0.0001041221670348079 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.368000,EDGE_SE2 1874.364 1874.364 0.0023996729729365723 0 -3.3808629994622956e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.380000,EDGE_SE2 1874.376 1874.376 0.00480263319821225 0 -7.649590778384354e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.389000,EDGE_SE2 1874.383 1874.383 0.0028019122895435187 0 -3.8673192898673245e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.396000,EDGE_SE2 1874.392 1874.392 0.003598659668204408 0 -5.204813502842442e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.405000,EDGE_SE2 1874.402 1874.402 0.003992164745195127 0 -6.494745488713404e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.416000,EDGE_SE2 1874.414 1874.414 0.004790115394160494 0 -6.435851017278448e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.430000,EDGE_SE2 1874.424 1874.424 0.0039972212091622175 0 -5.729250228744431e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.440000,EDGE_SE2 1874.439 1874.439 0.0060029271723361834 0 -7.333880032977018e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.448000,EDGE_SE2 1874.446 1874.446 0.0027947280915968696 0 -3.6245607333060073e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.459000,EDGE_SE2 1874.454 1874.454 0.003197610799892791 0 -4.106626220553009e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.468000,EDGE_SE2 1874.464 1874.464 0.004003405523310004 0 -4.3577123548946206e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.476000,EDGE_SE2 1874.475 1874.475 0.004398882803315864 0 -6.110987069585943e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.486000,EDGE_SE2 1874.485 1874.485 0.004002241533764919 0 -6.680633478495018e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.508000,EDGE_SE2 1874.506 1874.506 0.008412662864287261 0 -0.00010512329587121636 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.508000,EDGE_SE2 1874.507 1874.507 0.0004010331660464949 0 -5.560677008744656e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.523000,EDGE_SE2 1874.52 1874.52 0.005202062635447842 0 -4.661811869177053e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.524000,EDGE_SE2 1874.524 1874.524 0.001599387279699665 0 -2.1621226491980856e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.535000,EDGE_SE2 1874.532 1874.532 0.003196986423932645 0 -3.4558225078658914e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.548000,EDGE_SE2 1874.545 1874.545 0.005202163489121293 0 -6.362991429169912e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.556000,EDGE_SE2 1874.553 1874.553 0.0031945030965448676 0 -4.4240682969008404e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.570000,EDGE_SE2 1874.564 1874.564 0.004398766715755057 0 -5.6323513141532056e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.577000,EDGE_SE2 1874.576 1874.576 0.004808446224977137 0 -5.592225991061905e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.595000,EDGE_SE2 1874.591 1874.591 0.006002132353081836 0 -6.66757260721435e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.600000,EDGE_SE2 1874.598 1874.598 0.0028004560157755243 0 -3.9154283888126926e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.606000,EDGE_SE2 1874.603 1874.603 0.002002173888477384 0 -2.3006528952904768e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.614000,EDGE_SE2 1874.614 1874.614 0.004388430012451417 0 -5.888467684162014e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.629000,EDGE_SE2 1874.625 1874.625 0.004397010325510154 0 -5.117223080120789e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.636000,EDGE_SE2 1874.633 1874.633 0.003199296904129871 0 -3.479513506749626e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.651000,EDGE_SE2 1874.647 1874.647 0.005609467116996328 0 -7.778455156416486e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.656000,EDGE_SE2 1874.653 1874.653 0.002399995778943866 0 -2.7904806489416983e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.670000,EDGE_SE2 1874.664 1874.664 0.004387606015997874 0 -5.386923668290398e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.674000,EDGE_SE2 1874.672 1874.672 0.0031913322720989873 0 -3.4252566228003636e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.692000,EDGE_SE2 1874.688 1874.688 0.006404875169179815 0 -7.532852883982712e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.698000,EDGE_SE2 1874.696 1874.696 0.0032062114255598036 0 -3.938742126211242e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.707000,EDGE_SE2 1874.706 1874.706 0.004002856913565243 0 -4.4073155402969725e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.720000,EDGE_SE2 1874.718 1874.718 0.0047982794245799605 0 -5.106781542148486e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.728000,EDGE_SE2 1874.726 1874.726 0.003211637009426489 0 -3.193823068552222e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.737000,EDGE_SE2 1874.734 1874.734 0.0031941290554669474 0 -3.293958943472049e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.752000,EDGE_SE2 1874.75 1874.75 0.0064164379841305155 0 -5.8718327041849496e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.756000,EDGE_SE2 1874.754 1874.754 0.0015988244794372423 0 -1.5421253170203043e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.766000,EDGE_SE2 1874.765 1874.765 0.004390960743209062 0 -4.4658934939762936e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.777000,EDGE_SE2 1874.774 1874.774 0.0036002436305034645 0 -4.211338215842488e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.783000,EDGE_SE2 1874.783 1874.783 0.0035951417909349196 0 -3.158612638882432e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.797000,EDGE_SE2 1874.795 1874.795 0.004796667596645265 0 -4.753916907025024e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.811000,EDGE_SE2 1874.807 1874.807 0.004803409494770305 0 -3.605645249249365e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.816000,EDGE_SE2 1874.814 1874.814 0.0028061556234163063 0 -2.8418580121808428e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.824000,EDGE_SE2 1874.822 1874.822 0.0031980013288619193 0 -2.925950521826506e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.846000,EDGE_SE2 1874.843 1874.843 0.008408985542199182 0 -8.636133965054583e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.850000,EDGE_SE2 1874.843 1874.843 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.858000,EDGE_SE2 1874.857 1874.857 0.005608574651943701 0 -6.106614295281537e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.866000,EDGE_SE2 1874.865 1874.865 0.0031982911949524407 0 -3.0447842150809986e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.874000,EDGE_SE2 1874.874 1874.874 0.003600691486222195 0 -3.0336521304698647e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.889000,EDGE_SE2 1874.886 1874.886 0.004810651000521863 0 -3.1767835447350985e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.895000,EDGE_SE2 1874.893 1874.893 0.0027987598236918266 0 -2.6877955063219496e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.905000,EDGE_SE2 1874.902 1874.902 0.003598410474397322 0 -2.8896823770309086e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.918000,EDGE_SE2 1874.915 1874.915 0.005197865168264035 0 -3.770840699661184e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.934000,EDGE_SE2 1874.932 1874.932 0.0067879926848550135 0 -4.8821199132903674e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.938000,EDGE_SE2 1874.935 1874.935 0.0012007996090239404 0 -4.668040188863034e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.949000,EDGE_SE2 1874.946 1874.946 0.004411450628911871 0 -2.670266601224162e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.959000,EDGE_SE2 1874.959 1874.959 0.005196619149700205 0 -4.3070692911361006e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.963000,EDGE_SE2 1874.962 1874.962 0.001203249897879975 0 -1.1452391488622444e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.976000,EDGE_SE2 1874.974 1874.974 0.004794458055160592 0 -2.645604443074508e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.988000,EDGE_SE2 1874.985 1874.985 0.00439483372602781 0 -2.8292857550534126e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:14.996000,EDGE_SE2 1874.992 1874.992 0.002796968396372059 0 -1.6732658853927347e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.012000,EDGE_SE2 1875.012 1875.012 0.008001305138875798 0 -5.114512212599965e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.017000,EDGE_SE2 1875.012 1875.012 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.026000,EDGE_SE2 1875.025 1875.025 0.005201303988499681 0 -4.9788687388463605e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.038000,EDGE_SE2 1875.037 1875.037 0.004801273091242487 0 -3.098381314249609e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.043000,EDGE_SE2 1875.043 1875.043 0.0023962724018295155 0 -1.5023521941450651e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.056000,EDGE_SE2 1875.053 1875.053 0.0040004830215987774 0 -2.373412231018089e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.069000,EDGE_SE2 1875.064 1875.064 0.004405487928521789 0 -1.4543146957148786e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.082000,EDGE_SE2 1875.081 1875.081 0.006785376954329746 0 -4.870532068335067e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.089000,EDGE_SE2 1875.085 1875.085 0.00160050250689518 0 -1.1444744341093335e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.103000,EDGE_SE2 1875.098 1875.098 0.005206945162117754 0 -3.584118548068416e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.106000,EDGE_SE2 1875.103 1875.103 0.0019966291648014335 0 -1.6323572268871775e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.115000,EDGE_SE2 1875.112 1875.112 0.0036043232567579417 0 -1.2781294460127392e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.137000,EDGE_SE2 1875.134 1875.134 0.008794069344120116 0 -5.7150745384101786e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.142000,EDGE_SE2 1875.139 1875.139 0.0020016997377483464 0 -8.42416841642879e-06 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.147000,EDGE_SE2 1875.147 1875.147 0.003199647363199346 0 -1.943767837564498e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.165000,EDGE_SE2 1875.165 1875.165 0.007204234848509638 0 -3.48357604924974e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.167000,EDGE_SE2 1875.165 1875.165 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.176000,EDGE_SE2 1875.174 1875.174 0.00360617939415607 0 -2.8119701838350304e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.185000,EDGE_SE2 1875.183 1875.183 0.003601467330071983 0 -1.1839126482949517e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.195000,EDGE_SE2 1875.193 1875.193 0.0039988681890794275 0 -1.2918062159353606e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.210000,EDGE_SE2 1875.203 1875.203 0.003990222905266996 0 -2.227769489078874e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.216000,EDGE_SE2 1875.214 1875.214 0.00439204979770178 0 -3.241011233570198e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.225000,EDGE_SE2 1875.223 1875.223 0.0035927900445400104 0 -1.997850441382949e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.240000,EDGE_SE2 1875.236 1875.236 0.005186697222727852 0 -4.669774214251144e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.245000,EDGE_SE2 1875.242 1875.242 0.002407260913829006 0 -1.1365281341341737e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.257000,EDGE_SE2 1875.254 1875.254 0.004810339050256885 0 -2.730325709477178e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.267000,EDGE_SE2 1875.263 1875.263 0.003599646741638494 0 -1.1200520402999976e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.276000,EDGE_SE2 1875.274 1875.274 0.004401198551737056 0 -1.8017563691352195e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.286000,EDGE_SE2 1875.286 1875.286 0.0048039181064439655 0 -3.4283940258807964e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.298000,EDGE_SE2 1875.295 1875.295 0.003601361261694532 0 -2.0844121740239907e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.303000,EDGE_SE2 1875.302 1875.302 0.0027946379606005865 0 -1.1949911104269089e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.316000,EDGE_SE2 1875.312 1875.312 0.003989934658790682 0 -1.2838988546451003e-05 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:15.329000,EDGE_SE2 1875.327 1875.327 0.006005651460779112 0 -3.566018825342198e-05 0.03 0.0 0.0 0.03 0.0 0.01
